qt,qt,openstack,openstack
maybeupdate,0.04934493203957876, rejected,0.0
backends,0.04930513600508372, manually,0.0
method,0.04923366881388275, ensures,0.0
copy,0.04923260324832165, landed,0.0
reviewed-on,0.04913184963303005, 'setqos,0.0
much,0.049119926308048886, '-io,0.0
username,0.04909974088271459, libvirtiscsivolumedriver,0.0
forth,0.048922549933195114, 'instance_type,0.0
positions,0.04889709192017714, everyone,0.0
qbluetoothlocaldevice,0.04880720376968384, midonet,0.0
drags,0.0487973615527153, ago,0.0
undefined,0.04878742663588907, alphabetical,0.0
qtimezone,0.04876033938489854, corrected,0.0
adaptation,0.04874239908531308, 'shlex,0.0
goffart,0.04864596011472887, cleanly,0.0
taking,0.04863226330942578, spec,0.0
explicitly,0.048331658045450844, considered,0.0
msvc2011,0.048287177458405495, wiki,0.0
condition,0.048262674982349076, impl_kombu,0.0
startdrag,0.04822611156851053, 'ovs_hybrid_plug,0.0
fall,0.04821432419121265, openstack.common.log,0.0
getextractedtext,0.048097316175699234, rework,0.0
identifier,0.04806686618498394, leading,0.0
examples,0.047965036498175725, vmwareapi,0.0
shawn.rutledge,0.04793118579934041, strong_store,0.0
corrected,0.04791821166872978, compat,0.0
generally,0.047898825258016586, specification,0.0
gmail.com,0.04784042165870322, initializing,0.0
tried,0.04764139503240585, dependancies,0.0
:type,0.04761609733104706, limitation,0.0
==14189==,0.04759584969052902, leaves,0.0
mutz,0.047592093646526334, leveraging,0.0
issue,0.04755763316320048, retrieving,0.0
reason,0.04751380810260095, working,0.0
rather,0.047428933488529015, brocade,0.0
anything,0.04742020581449781, requirement,0.0
primary,0.04740825155749917, remove-v3-xml-api,0.0
but,0.04740605611004867, builder.add_devs,0.0
loader,0.0473611212589524, stashed,0.0
purposes,0.04735984466969967, resource_tracker,0.0
status,0.04733479718367259, potential,0.0
zorder,0.04732944443821907, mtu,0.0
getters,0.04728312115184963, bool,0.0
laszlo.p.agocs,0.04726063460111618, allowed_start,0.0
me,0.04723931849002838, revealing,0.0
t*,0.04721825337037444, activation,0.0
ascii,0.04711602721363306, reliable,0.0
avoids,0.047111465237461604, untouched,0.0
code,0.047100826182751465, aware,0.0
1,0.047095084231760766, conditional,0.0
-1,0.04706637108964579, increased,0.0
qsgloader,0.04695618152618408, particularly,0.0
pending,0.04684905366351207, serializing,0.0
winrtrunner,0.046825100268636434, simultaneous,0.0
bring,0.04678317850145201, callbacks,0.0
result,0.046747651042007815, becuase,0.0
qnsview,0.04664897322654724, succesful,0.0
wrappers,0.04661432902018229, w402,0.0
qfindtestdata,0.04650973305106163, slightly,0.0
state,0.04648781647248303, destroying,0.0
qobject,0.046470288187265396, implementations,0.0
lincoln,0.04646950960159302, sys_meta,0.0
pixels,0.04643680329900235, q-plugin,0.0
expected,0.04643565233175953, fundamental,0.0
template,0.04643285535275936, rpcs,0.0
show_sys,0.04640478268265724, consumer,0.0
gunnar,0.04636412344587457, increases,0.0
way,0.04634059909065919, provider,0.0
:evaluate,0.046329397708177567, physical_network,0.0
ntlm,0.04630820453166962, gw_port,0.0
ignored,0.04625931087260445, cinder.exception,0.0
atomic,0.046153721484270965, mirror,0.0
within,0.04608092166664493, perhaps,0.0
playing,0.04607472941279411, hits,0.0
x64,0.04606401473283768, 2.14,0.0
:infinite,0.04603536054491997, mkisofs,0.0
gpos,0.04601507890038192, sub-query,0.0
scrollbar,0.04598947366078695, major,0.0
:pos,0.0459412008523941, improvements,0.0
qwintaskbarbutton,0.04589192196726799, staging,0.0
:handlemousepressevent,0.045874961419031024, macs,0.0
sizeof,0.0457619696855545, public-and-private-dns,0.0
form,0.045739499107003215, matching,0.0
etc,0.04570701125670563, scheduler.manager,0.0
origin,0.045681826770305634, per-driver,0.0
receiving,0.045587477087974546, get_vif_port_set,0.0
full,0.04558025232770226, rebalanced,0.0
cursor,0.04556091936208996, glance/__init__.py,0.0
locale,0.045546560124917465, unicode=1,0.0
prerelease,0.045524220913648605, 'invalid,0.0
:ignoremessage,0.045510063568751015, facility,0.0
follow-up,0.04550611972808838, perfectly,0.0
ending,0.04550087824463844, quite,0.0
makefile,0.045489758253097534, datastore,0.0
some,0.04534552181976732, blank,0.0
accuracy,0.045314109325408934, listening,0.0
uninitialised,0.045291985074679054, remaining,0.0
obvious,0.04522121697664261, complexity,0.0
initialization,0.045171088202753, met,0.0
closed,0.04507484566420317, 10.0.0.0/24,0.0
qpainter,0.04496615406657968, overlapping,0.0
embedded,0.04491517320275307, httprequest,0.0
newly,0.044899374479427934, assuming,0.0
qquickbaseimage,0.04487740248441696, instance_delete_interval,0.0
using,0.04484017580980435, /versions,0.0
qregexp,0.04473725268617272, replication_server,0.0
move,0.04472561790881788, cinder-rtstool,0.0
layouts,0.04469231143593788, protections,0.0
qwebsettings,0.04443132504820824, 1.2,0.0
liu,0.044357236474752426, anyone,0.0
formatter,0.044270368913809456, production,0.0
ugly,0.044245317578315735, dest_vg,0.0
git,0.04423020174726844, ls_uuid,0.0
julien,0.04422633846600851, timeutils.strtime,0.0
riitta-leena.miettinen,0.04414152602354685, jsonutils.to_primitive,0.0
compression,0.044110313057899475, wrapper,0.0
qdeclarative,0.044074367731809616, network_info,0.0
:renderlayercompositor,0.044045448303222656, cidr,0.0
qplatformwindow,0.044035401195287704, invalidportrange,0.0
upon,0.04400746524333954, 'shutdown,0.0
evdevkeyboard,0.043916329741477966, firstly,0.0
indexing,0.043818484991788864, uploaded,0.0
abstraction,0.04375852644443512, vim,0.0
navigation,0.043752878066152336, configs,0.0
robin,0.0437360317632556, transport,0.0
-log-progress,0.0436866395175457, differs,0.0
quiloader,0.04352839570492506, specifications,0.0
system,0.043511270390202604, iteration,0.0
switching,0.04349058742324511, compute/api.py,0.0
rgba8888,0.04348353420694669, obtained,0.0
hex,0.04345060884952545, get_info,0.0
qsggeometry,0.043393982108682394, approach,0.0
andras,0.043319190541903176, timing,0.0
qprogressbar,0.04331115819513798, emit,0.0
fontengine,0.043237505635867514, happens,0.0
intrin.h,0.043212879449129105, drive,0.0
:close,0.04313311353325844, applying,0.0
includes,0.04313181865248172, status_int,0.0
wrapped,0.0431170754134655, f821,0.0
indicate,0.043095968663692474, image_iterator,0.0
volker.krause,0.04307639226317406, eventlet.wsgi,0.0
made,0.043052283974247985, basically,0.0
\reimp,0.04299119859933853, 1006-4094,0.0
causes,0.04287955179237402, 'other-config,0.0
data,0.04285801253237603, entities,0.0
connect,0.04276331141591072, increasing,0.0
seconds,0.04275837540626526, keeps,0.0
qv8objectresource,0.04272991791367531, reached,0.0
scrolling,0.042721637059003115, osapi_max,0.0
service,0.04267588929470741, exits,0.0
setting,0.04259023250955524, managing,0.0
mousearea.onclicked,0.04249260574579239, timely,0.0
n't,0.04248334359377623, glance-api-v2-image-sharing,0.0
robust,0.04244466622670492, iterating,0.0
stream,0.04237605879704157, integrate,0.0
subprojects,0.042351964861154556, pair,0.0
complete,0.042341271958624326, bridges,0.0
charles,0.04231416992843151, confkeymanager,0.0
found,0.042252549715340135, rewrite,0.0
qmatrix4x4,0.042171742767095566, 'min_count,0.0
jerome,0.04199640834389245, inline,0.0
current,0.0419838848712696, indent,0.0
layt,0.04197290965488979, implemention,0.0
64-bit,0.041952863335609436, integrity,0.0
caused,0.04194863516604528, api_paste_config,0.0
qstringref,0.04190454259514809, nova.wsgi,0.0
finds,0.04186025634407997, elsewhere,0.0
kim.kalland,0.04185588989639655, update_instance_cache_with_nw_info,0.0
free,0.04182873171969102, create_volume,0.0
abort,0.041815776377916336, init,0.0
there,0.04177441539180531, 1224001,0.0
html,0.04176596339259829, 30s,0.0
scroll,0.04168553650379181, optimize,0.0
synthesising,0.04164308309555054, showed,0.0
qtqml,0.041540518403053284, closer,0.0
qdialog,0.04152136128395796, .venv,0.0
threading,0.04147784039378166, jenkins,0.0
tags,0.041467743925750256, renaming,0.0
qwindowsysteminterface,0.041426567205538355, primary,0.0
sergio.ahumada,0.04133084435015917, setgroups,0.0
family,0.04120200892378177, effectively,0.0
item,0.04118466255022213, consumption,0.0
breaks,0.04116575526339667, aims,0.0
rutledge,0.04106022578367453, machine,0.0
recently,0.04102996587753296, secs,0.0
dir,0.04102818047006925, enhance,0.0
gradients,0.04096974339336157, validated,0.0
see,0.04072672732813358, reorder,0.0
post,0.040712419897317886, rings,0.0
clock,0.040620497427880764, foo,0.0
de-inline,0.04061504825949669, bar,0.0
increasing,0.04051709920167923, third,0.0
on-board,0.04047852382063866, section,0.0
:tohtml,0.040463242679834366, fallback,0.0
reverts,0.040292531717568636, concurrent,0.0
contents,0.04027760618676742, test_server_metadata.py,0.0
enum,0.04022905618573228, noticed,0.0
:isnan,0.04020219296216965, quoted,0.0
immediate,0.04009093840916952, kept,0.0
:font,0.040040510041373115, new-since-1.8.0,0.0
liang.qi,0.03999323102042956, account/container,0.0
most,0.03991669163107872, 'binary,0.0
match,0.03987949194484636, foundation,0.0
quote,0.039867098132769264, tickpolicy='delay'/,0.0
owner,0.039847783744335175, name='rtc,0.0
qsqlquery,0.039845846593379974, tickpolicy='catchup'/,0.0
counters,0.0397724254677693, capabilites,0.0
parsing,0.03975334829495599, discovered,0.0
serialization,0.039740607142448425, 'instance,0.0
height,0.03964775135474546, restore_backup,0.0
accelerated,0.039565566927194595, v1.1,0.0
vertriest,0.03943097839752833, julien,0.0
down,0.039208100822109446, character,0.0
2005,0.03917380049824715, net_id,0.0
johannes.zellner,0.039076862235864006, discussion,0.0
kent,0.03907566468286164, downtime,0.0
qregularexpressionmatch,0.03904937580227852, get_backdoor_port,0.0
gpus,0.03903048112988472, upgradeimpact,0.0
textures,0.03902170558770498, rpc-major-version-updates-icehouse,0.0
describing,0.03900851309299469, self,0.0
uic,0.038971436520417534, 2.x,0.0
interpret,0.03884704923257232, hence,0.0
according,0.03880701007114516, platform,0.0
separators,0.038804235557715096, retained,0.0
picked,0.038761481752290446, aggregate_get_by_host,0.0
entry,0.03874350256390042, listen,0.0
qtconcurrent,0.038682468235492706, encoding,0.0
zlib,0.03865865943953395, bus,0.0
active,0.03863507183268666, guess,0.0
looks,0.038498008507303894, consider,0.0
qtcore,0.03849306106567383, glance/,0.0
possible,0.03840810672263615, temporarily,0.0
%,0.03831760919737545, _get_lock,0.0
clang,0.03821666861096254, throws,0.0
qglcontext,0.03820334270130843, decorators,0.0
prefetching,0.03816966712474823, -online,0.0
qqmltypeloader,0.03815118595957756, _volume_upload_image,0.0
paused,0.038147374987602234, _lookup_by_name,0.0
activated,0.038071387074887754, services.py,0.0
writable,0.038069316651672125, get_lock,0.0
selective,0.03805981203913689, copyright,0.0
cancelled,0.03803417645394802, dhcp-network,0.0
appsrc,0.03803368378430605, release_dhcp_port,0.0
highlight,0.03794671781361103, hosting,0.0
by,0.037935709755124086, image_uploading,0.0
resolved,0.03788781706243753, neutron-quota-extension,0.0
raggi,0.03784814290702343, nova/compute/api.py,0.0
go,0.03783329461629574, translate,0.0
callback,0.03782850801944733, comment,0.0
css,0.037803154438734055, nova_url,0.0
manner,0.03778306320309639, image-uuid,0.0
invoked,0.03776414319872856, hypervisor_type=xen,0.0
linestart,0.037533694079944065, satisfy,0.0
files,0.0374989383977818, quota_usages,0.0
increase,0.03747009485960007, whitespace,0.0
dynamically,0.03746571640173594, migrate/live-migrate,0.0
corresponding,0.0373849481344223, addcleanup,0.0
track,0.0373489765657319, choice,0.0
saying,0.037314956076443195, _create_network_filters,0.0
hidden,0.03717638334880272, up-to-date,0.0
audio,0.03714407554694584, moment,0.0
gain,0.03713348135352135, db-sync-models-with-migrations,0.0
layout,0.03711550917730413, install_venv,0.0
javascript,0.037060999870300294, eliminates,0.0
otherwise,0.03693734295666218, exceeds,0.0
m_nswindow,0.0368928536772728, check_instance_state,0.0
yin,0.03688277889575277, sources,0.0
produce,0.036877183988690374, instance_list,0.0
mtu,0.03685737028717995, ceilometer,0.0
respective,0.03684836874405543, dot,0.0
assistant,0.03677878528833389, nexthop,0.0
accessible,0.03675641119480133, vnic,0.0
olivier.goffart,0.03673679381608963, coming,0.0
bootstrap,0.036716538667678836, sec,0.0
retrieving,0.03666521143168211, 4.4,0.0
single,0.03663226444274187, principles,0.0
locks,0.03662015125155449, host-model,0.0
interpreter,0.03658260125666857, host-passthrough,0.0
std,0.03657672961708158, desired,0.0
synthesized,0.03656636072056634, nova/exception,0.0
androiddeployqt,0.03632091358304024, rhel,0.0
primitive,0.03629705682396889, role,0.0
scattered,0.03618926182389259, fixed_ip_get_by_instance,0.0
qchar,0.036174943670630455, /usr/lib64/python2.7/site-packages/nova/db/sqlalchemy/api.py,0.0
itemneverhaschildren,0.03614640608429909, s==,0.0
qdeclarativetextlayout,0.036055177450180054, please,0.0
thought,0.03603246435523033, comprehensions,0.0
construct,0.035998545587062836, 'check_img_metadata_quota_limit,0.0
existing,0.03595043640010632, substitution,0.0
'rules,0.03586583212018013, claxton,0.0
namespace,0.03580382438376546, 148,0.0
glenn.watson,0.035773608688032255, strict,0.0
currently,0.03567784811769213, pop,0.0
john,0.03561414568684995, 'limit,0.0
mohamed,0.035544859866301216, _items,0.0
calling,0.03547270799538604, volumes.remove_invalid_options,0.0
map,0.03542301865915457, nova-cpu,0.0
kurt,0.03538233235478401, virtio-rng,0.0
mime,0.03532952504853407, hw_rng,0.0
besides,0.03531021475791931, test_ofp_server,0.0
add,0.035254360606578494, quantum.tests.unit.ryu.test_ryu_db.ryudbtest,0.0
while,0.03524905766826123, combine,0.0
hand,0.035248659551143646, furthermore,0.0
resolve,0.03514968695688165, formula,0.0
qi,0.035001841086127305, sync_power_states,0.0
abrahamsen,0.03495041868183762, to_bytes,0.0
:width,0.034924399107694626, sr_uuid,0.0
too,0.03492409402374611, xenstore-rm,0.0
qtbug-38115,0.03486303985118866, clear_time_override,0.0
somewhere,0.03484190348535776, 'service,0.0
bits,0.03481970354914665, joinedload,0.0
